t_s,i,adc
0.8492058999999994,822,387
0.8502048999999996,823,387
0.8520792999999998,824,386
0.8530994999999999,825,385
0.8541584999999996,826,386
0.8551161,827,388
0.8561038999999999,828,386
0.8571156000000002,829,387
0.8581256999999995,830,386
0.8591391000000002,831,386
0.8601744999999994,832,385
0.8611538999999997,833,386
0.8621635999999997,834,386
0.8641749999999995,835,387
0.8643096999999997,836,387
0.8651732999999995,837,385
0.8661858999999996,838,385
0.8672788999999996,839,386
0.8682441999999995,840,385
0.8692187000000002,841,386
0.8710808999999999,842,386
0.8720775999999999,843,388
0.8730899000000001,844,386
0.8741022999999997,845,386
0.8751150999999995,846,388
0.8761491999999995,847,386
0.8771582999999996,848,386
0.8781574999999995,849,385
0.8791542999999997,850,385
0.8801600999999994,851,386
0.8812293000000002,852,386
0.8821861999999996,853,386
0.8831917999999996,854,387
0.8841849999999996,855,387
0.8851963999999999,856,387
0.8862060999999999,857,388
0.8872070999999995,858,386
0.8881847999999994,859,388
0.8900703999999999,860,388
0.8911017000000001,861,386
0.8920916999999999,862,388
0.8931037000000002,863,386
0.8941786999999994,864,386
0.8951503999999995,865,386
0.8961439000000002,866,386
0.8971542000000001,867,387
0.8981474999999994,868,387
0.899159,869,386
0.9001712,870,385
0.9011714,871,388
0.9021837000000001,872,388
0.9031820000000002,873,387
0.9041724999999996,874,386
0.9051966999999994,875,384
0.9062017999999998,876,384
0.9071996000000002,877,386
0.9090939000000002,878,388
0.9101056999999999,879,387
0.9111009000000001,880,386
0.9121126999999998,881,385
0.9131238000000002,882,385
0.9141227999999995,883,386
0.9151356000000002,884,384
0.9161467999999999,885,385
0.9171468999999997,886,385
0.9181583,887,386
0.9191713999999997,888,386
0.9201483000000001,889,387
0.9212075999999998,890,387
0.9221899999999996,891,386
0.9231939999999996,892,388
0.9242046999999998,893,387
0.9252072999999994,894,388
0.9262068999999995,895,385
0.9280796999999996,896,385
0.9290988999999996,897,384
0.9300984999999997,898,386
0.9311116999999998,899,386
0.9321241999999996,900,386
0.9331244999999999,901,387
0.9341783999999995,902,384
0.9351566999999994,903,385
0.9361255999999996,904,387
0.9371504000000002,905,385
0.9381759000000001,906,388
0.9391631999999994,907,387
0.9401725999999995,908,386
0.9411738999999999,909,384
0.9421900000000001,910,385
0.9431969000000002,911,384
0.9441958999999995,912,386
0.9451963999999995,913,386
0.9470708999999999,914,385
0.9481285999999995,915,386
0.9491008999999995,916,385
0.9501112999999997,917,385
0.9511156999999999,918,385
0.9520948999999996,919,386
0.9531279000000001,920,386
0.9541743,921,387
0.9551539,922,386
0.9561602000000002,923,388
0.9571712999999997,924,386
0.9581694000000001,925,388
0.9591744999999996,926,386
0.9601743999999997,927,388
0.9621689,928,387
0.9623074000000003,929,385
0.9632071,930,386
0.9642045000000001,931,386
0.9660788,932,386
0.9670899999999998,933,386
0.9680679999999997,934,388
0.9691019999999995,935,388
0.9701209999999998,936,388
0.9711169999999996,937,386
0.9721280999999999,938,386
0.9731402999999998,939,385
0.9741758000000003,940,388
0.9751829000000001,941,385
0.9761829999999998,942,387
0.9771780999999997,943,386
0.9781880999999997,944,386
0.9791885000000002,945,386
0.9802023999999996,946,385
0.9812126000000001,947,386
0.9822087000000002,948,384
0.9832380000000001,949,386
0.9850871999999997,950,387
0.9861053999999996,951,387
0.9870992999999997,952,387
0.9881513000000002,953,385
0.9891157999999995,954,386
0.9901140999999996,955,388
0.9911418999999997,956,387
0.9921594000000002,957,388
0.9931491999999995,958,386
0.9941594,959,386
0.9951704000000001,960,386
0.9961696,961,386
0.9971810999999997,962,388
0.9981814,963,386
0.9991930999999994,964,386
1.0001888,965,388
1.0012480999999998,966,386
1.0022202,967,387
1.0040795999999999,968,386
1.0050990999999998,969,386
1.0060991000000001,970,388
1.0071114999999997,971,388
1.0081233999999997,972,388
1.0091234999999994,973,388
1.0101345999999998,974,386
1.0111464999999997,975,386
1.0121468999999994,976,388
1.013159,977,387
1.0142096999999994,978,388
1.0152128999999999,979,387
1.0161485,980,386
1.0171912999999995,981,386
1.0181956999999997,982,388
1.0191973,983,388
1.0201966000000002,984,388
1.0211971000000002,985,388
1.0230708000000002,986,386
1.0240894000000003,987,388
1.0250896000000003,988,386
1.0261062999999995,989,388
1.0271152,990,386
1.0281513000000002,991,388
1.0291429999999995,992,385
1.0301521999999999,993,388
1.0311485999999999,994,385
1.0321384,995,387
1.0331606999999998,996,386
1.0341649999999998,997,385
1.0351713,998,386
1.0361747000000001,999,387
1.0371977000000001,1000,386
1.0390708000000002,1001,388
1.0401021999999998,1002,386
1.0411896999999994,1003,387
1.0421591999999995,1004,385
1.0431660000000003,1005,386
1.0441874000000002,1006,387
1.0451983,1007,385
1.0470758999999994,1008,388
1.0480885999999998,1009,388
1.0491282999999996,1010,387
1.0501445999999994,1011,387
1.051164,1012,388
1.0521864999999995,1013,388
1.0531975999999998,1014,388
1.0550946999999997,1015,386
1.0561128999999996,1016,386
1.0571383999999995,1017,388
1.0581477000000001,1018,388
1.0601130999999997,1019,388
1.0602538,1020,388
1.0612038999999998,1021,388
1.0630825999999995,1022,386
1.0640906999999995,1023,388
1.0651351999999994,1024,385
1.066147,1025,387
1.0671714999999997,1026,387
1.0682416999999997,1027,386
1.0691958000000001,1028,388
1.0710917000000002,1029,387
1.0721045,1030,385
1.0731263999999996,1031,385
1.0741378,1032,386
1.0751593999999995,1033,386
1.0761808999999998,1034,387
1.0772877999999997,1035,386
1.0790939999999996,1036,385
1.0800855,1037,384
1.0811903999999997,1038,385
1.0821899999999998,1039,387
1.0831637999999995,1040,386
1.0841858000000002,1041,387
1.0852098999999997,1042,385
1.0870904999999995,1043,386
1.0881039999999995,1044,388
1.0891267999999998,1045,386
1.0901502,1046,386
1.0911786999999995,1047,388
1.0921873,1048,386
1.0932091999999995,1049,388
1.0951234999999997,1050,388
1.0960918,1051,386
1.0971265,1052,388
1.0981496000000002,1053,388
1.0991612999999996,1054,388
1.1001851,1055,386
1.1012116999999995,1056,388
1.1030894,1057,388
1.1041039000000001,1058,385
1.1051259999999994,1059,386
1.1061496999999996,1060,386
1.1071615000000001,1061,386
1.1082314999999996,1062,388
1.1092969999999998,1063,386
1.1110924999999998,1064,386
1.112082,1065,388
1.1131256999999994,1066,387
1.1141499999999995,1067,386
1.1151599,1068,386
1.1161835999999994,1069,386
1.1172071,1070,386
1.1190891999999995,1071,388
1.1201302999999996,1072,387
1.1211419999999999,1073,388
1.1221777,1074,386
1.1231707999999996,1075,386
1.1241941999999998,1076,388
1.1252829999999996,1077,388
1.1271059,1078,388
1.1281086,1079,386
1.1291352999999997,1080,388
1.1301606,1081,388
1.1311822999999999,1082,388
1.1321968999999994,1083,388
1.1332122,1084,386
1.1351282999999999,1085,386
1.1361379999999999,1086,387
1.1371418999999996,1087,388
1.1381598999999998,1088,388
1.1391827,1089,386
